更新区分,品目コード,品名,品名カナ,JANコード,発注コード,基本品目,ブランド名称,販売単価,受注数,単品単位数量単位,入数,メーカーコード,メーカー名,大分類,大分類テキスト,中分類,中分類テキスト,小分類,小分類テキスト,原産国（名称）,質量,質量単位,特長,用途,仕様,仕様２,材質／仕上,セット内容／付属品,注意,後継品,送料無料フラグ,税区分,税率
I,M000000340,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1208R M000000340,ホースヨウツギテ ジョイントニップル HS-1208R,,M000000340,,ASOH,340,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,38,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■RoHS対応品■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:1/4/呼径(φ):6/ホース接続部外径D(φ):8/本体材質:黄銅,,本体サイズ：幅1.6×奥行5.9×高さ1.6㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000007253,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1209  K000007253,ホースヨウツギテ ジョイントニップル HS-1209,,K000007253,,ASOH,340,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,40,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:1/4/呼径(φ):6/ホース接続部外径D(φ):9/本体材質:黄銅,,本体サイズ：幅1.6×奥行5.9×高さ1.6㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,M000000341,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1209R M000000341,ホースヨウツギテ ジョイントニップル HS-1209R,,M000000341,,ASOH,340,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,40,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■RoHS対応品■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:1/4/呼径(φ):6/ホース接続部外径D(φ):9/本体材質:黄銅,,本体サイズ：幅1.6×奥行5.9×高さ1.6㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000007255,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1210  K000007255,ホースヨウツギテ ジョイントニップル HS-1210,,K000007255,,ASOH,550,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,51,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:1/4/呼径(φ):9/ホース接続部外径D(φ):10.5/本体材質:黄銅,,本体サイズ：幅1.9×奥行5.9×高さ1.9㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,M000000343,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1210R M000000343,ホースヨウツギテ ジョイントニップル HS-1210R,,M000000343,,ASOH,550,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,51,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■RoHS対応品■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:1/4/呼径(φ):9/ホース接続部外径D(φ):10.5/本体材質:黄銅,,本体サイズ：幅1.9×奥行5.9×高さ1.9㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000007254,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1307 K000007254,ホースヨウツギテ ジョイントニップル HS-1307,,K000007254,,ASOH,420,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,46,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:3/8/呼径(φ):6/ホース接続部外径D(φ):7/本体材質:黄銅,,本体サイズ：幅1.7×奥行6×高さ1.7㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,M000000342,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1307R M000000342,ホースヨウツギテ ジョイントニップル HS-1307R,,M000000342,,ASOH,420,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,46,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■RoHS対応品■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:3/8/呼径(φ):6/ホース接続部外径D(φ):7/本体材質:黄銅,,本体サイズ：幅1.7×奥行6×高さ1.7㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000007256,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1310 K000007256,ホースヨウツギテ ジョイントニップル HS-1310,,K000007256,,ASOH,430,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,58,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:3/8/呼径(φ):9/ホース接続部外径D(φ):10.5/本体材質:黄銅,,本体サイズ：幅1.9×奥行6.1×高さ1.9㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,M000000344,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1310R M000000344,ホースヨウツギテ ジョイントニップル HS-1310R,,M000000344,,ASOH,430,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,58,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■RoHS対応品■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:3/8/呼径(φ):9/ホース接続部外径D(φ):10.5/本体材質:黄銅,,本体サイズ：幅1.9×奥行6.1×高さ1.9㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000007243,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1314 K000007243,ホースヨウツギテ ジョイントニップル HS-1314,,K000007243,,ASOH,770,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,100,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:3/8/呼径(φ):12/ホース接続部外径D(φ):14/本体材質:黄銅,,本体サイズ：幅2.4×奥行7×高さ2.4㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,M000000331,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1314R M000000331,ホースヨウツギテ ジョイントニップル HS-1314R,,M000000331,,ASOH,770,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,100,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■RoHS対応品■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:3/8/呼径(φ):12/ホース接続部外径D(φ):14/本体材質:黄銅,,本体サイズ：幅2.4×奥行7×高さ2.4㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000007246,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1316 K000007246,ホースヨウツギテ ジョイントニップル HS-1316,,K000007246,,ASOH,770,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,103,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:3/8/呼径(φ):15/ホース接続部外径D(φ):16/本体材質:黄銅,,本体サイズ：幅2.4×奥行7×高さ2.4㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,M000000334,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1316R M000000334,ホースヨウツギテ ジョイントニップル HS-1316R,,M000000334,,ASOH,770,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,103,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■RoHS対応品■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:3/8/呼径(φ):15/ホース接続部外径D(φ):16/本体材質:黄銅,,本体サイズ：幅2.4×奥行7×高さ2.4㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000007257,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1410 K000007257,ホースヨウツギテ ジョイントニップル HS-1410,,K000007257,,ASOH,790,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,79,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:1/2/呼径(φ):9/ホース接続部外径D(φ):10.5/本体材質:黄銅,,本体サイズ：幅2.2×奥行6.3×高さ2.2㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,M000000345,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1410R M000000345,ホースヨウツギテ ジョイントニップル HS-1410R,,M000000345,,ASOH,790,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,79,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■RoHS対応品■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:1/2/呼径(φ):9/ホース接続部外径D(φ):10.5/本体材質:黄銅,,本体サイズ：幅2.2×奥行6.3×高さ2.2㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000007244,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1414 K000007244,ホースヨウツギテ ジョイントニップル HS-1414,,K000007244,,ASOH,750,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,106,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:1/2/呼径(φ):12/ホース接続部外径D(φ):14/本体材質:黄銅,,本体サイズ：幅2.4×奥行7.3×高さ2.4㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,M000000332,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1414R M000000332,ホースヨウツギテ ジョイントニップル HS-1414R,,M000000332,,ASOH,750,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,106,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■RoHS対応品■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:1/2/呼径(φ):12/ホース接続部外径D(φ):14/本体材質:黄銅,,本体サイズ：幅2.4×奥行7.3×高さ2.4㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000007247,アソー(株) ASOH   ホース用継手 ジョイントニップル HS-1416 K000007247,ホースヨウツギテ ジョイントニップル HS-1416,,K000007247,,ASOH,750,1,,,,アソー(株),daidoKKK,配管部品,kkk01,ホース用継手,480,ホース用継手　ジョイントニップル,日本,109,g,【特長】・ホース用継手のジョイントニップルです。・在庫品のため即日出荷可能です。■ホース接続種類:タケノコ/接続種類:[おねじ]ジョイントニップル/接続ねじの種類:R/接続ねじサイズ:1/2/呼径(φ):15/ホース接続部外径D(φ):16/本体材質:黄銅,,本体サイズ：幅2.4×奥行7.3×高さ2.4㎝,,C3604,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
